concept,prefl,litf
http://vocab.getty.edu/aat/300255050,http://vocab.getty.edu/aat/term/1000612042-nl,stootkarren
http://vocab.getty.edu/aat/300226626,http://vocab.getty.edu/aat/term/1000505249-nl,opleggers
http://vocab.getty.edu/aat/300228413,http://vocab.getty.edu/aat/term/1000505651-nl,rangeerlocomotieven
http://vocab.getty.edu/aat/300228418,http://vocab.getty.edu/aat/term/1000505657-nl,dieselelektrische locomotieven
http://vocab.getty.edu/aat/300228419,http://vocab.getty.edu/aat/term/1000505661-nl,dieselhydraulische locomotieven
http://vocab.getty.edu/aat/300228506,http://vocab.getty.edu/aat/term/1000505684-nl,elektrische locomotieven
http://vocab.getty.edu/aat/300228420,http://vocab.getty.edu/aat/term/1000505663-nl,gasturbine-locomotieven
http://vocab.getty.edu/aat/300228422,http://vocab.getty.edu/aat/term/1000505665-nl,stoomlocomotieven
http://vocab.getty.edu/aat/300228487,http://vocab.getty.edu/aat/term/1000505682-nl,kiepkarren
http://vocab.getty.edu/aat/300212743,http://vocab.getty.edu/aat/term/1000502831-nl,lorries
http://vocab.getty.edu/aat/300233721,http://vocab.getty.edu/aat/term/1000506651-nl,inspectiewagens
http://vocab.getty.edu/aat/300229138,http://vocab.getty.edu/aat/term/1000505743-nl,light-railvoertuigen
http://vocab.getty.edu/aat/300212893,http://vocab.getty.edu/aat/term/1000502946-nl,trams
http://vocab.getty.edu/aat/300212896,http://vocab.getty.edu/aat/term/1000502948-nl,metrowagens
http://vocab.getty.edu/aat/300219386,http://vocab.getty.edu/aat/term/1000503925-nl,barouchetten
http://vocab.getty.edu/aat/300226382,http://vocab.getty.edu/aat/term/1000505201-nl,britzka's
http://vocab.getty.edu/aat/300212642,http://vocab.getty.edu/aat/term/1000212642-nl,buckboards
http://vocab.getty.edu/aat/300219531,http://vocab.getty.edu/aat/term/1000611715-nl,marathonwagens (rijtuigen)
http://vocab.getty.edu/aat/300215666,http://vocab.getty.edu/aat/term/1000503472-nl,koetsen (rijtuigen)
http://vocab.getty.edu/aat/300226536,http://vocab.getty.edu/aat/term/1000226654-nl,droshkes
http://vocab.getty.edu/aat/300226565,http://vocab.getty.edu/aat/term/1000226713-nl,landaulettes
http://vocab.getty.edu/aat/300212784,http://vocab.getty.edu/aat/term/1000502853-nl,landauers
http://vocab.getty.edu/aat/300212825,http://vocab.getty.edu/aat/term/1000502875-nl,faëtons
http://vocab.getty.edu/aat/300226589,http://vocab.getty.edu/aat/term/1000505236-nl,postkoetsen
http://vocab.getty.edu/aat/300220133,http://vocab.getty.edu/aat/term/1000220133-nl,rockaways
http://vocab.getty.edu/aat/300226630,http://vocab.getty.edu/aat/term/1000226630-nl,sociables
http://vocab.getty.edu/aat/300212897,http://vocab.getty.edu/aat/term/1000212897-nl,surreys
http://vocab.getty.edu/aat/300229670,http://vocab.getty.edu/aat/term/1000505802-nl,victoria's (rijtuigen)
http://vocab.getty.edu/aat/300229946,http://vocab.getty.edu/aat/term/1000505809-nl,brikken (rijtuigen)
http://vocab.getty.edu/aat/300212686,http://vocab.getty.edu/aat/term/1000502774-nl,cabrioletten (rijtuigen)
http://vocab.getty.edu/aat/300219530,http://vocab.getty.edu/aat/term/1000503940-nl,sjezen (rijtuigen)
http://vocab.getty.edu/aat/300226546,http://vocab.getty.edu/aat/term/1000505216-nl,karikels (rijtuigen)
http://vocab.getty.edu/aat/300215697,http://vocab.getty.edu/aat/term/1000215697-nl,gigs (rijtuigen)
http://vocab.getty.edu/aat/300219772,http://vocab.getty.edu/aat/term/1000238974-nl,hansoms
http://vocab.getty.edu/aat/300226643,http://vocab.getty.edu/aat/term/1000505263-nl,sulky's
http://vocab.getty.edu/aat/300232698,http://vocab.getty.edu/aat/term/1000506050-nl,karvelen
http://vocab.getty.edu/aat/300253212,http://vocab.getty.edu/aat/term/1000253212-nl,Monomoy surfboats
http://vocab.getty.edu/aat/300212688,http://vocab.getty.edu/aat/term/1000502778-nl,kano's
http://vocab.getty.edu/aat/300232708,http://vocab.getty.edu/aat/term/1000506060-nl,fluitschepen
http://vocab.getty.edu/aat/300255684,http://vocab.getty.edu/aat/term/1000509814-nl,No Man's Land-boten
http://vocab.getty.edu/aat/300232710,http://vocab.getty.edu/aat/term/1000232710-nl,peapods
http://vocab.getty.edu/aat/300233230,http://vocab.getty.edu/aat/term/1000506483-nl,pinken (koopvaardijschepen)
http://vocab.getty.edu/aat/300232709,http://vocab.getty.edu/aat/term/1000506064-nl,pinky's
http://vocab.getty.edu/aat/300232717,http://vocab.getty.edu/aat/term/1000232717-nl,garveys
http://vocab.getty.edu/aat/300232718,http://vocab.getty.edu/aat/term/1000506072-nl,pramen (vaartuigen met een vierkante achtersteven)
http://vocab.getty.edu/aat/300232719,http://vocab.getty.edu/aat/term/1000506074-nl,punters
http://vocab.getty.edu/aat/300212872,http://vocab.getty.edu/aat/term/1000502919-nl,schouwen (vaartuigen)
http://vocab.getty.edu/aat/300262616,http://vocab.getty.edu/aat/term/1000274116-nl,aken (platbodems)
http://vocab.getty.edu/aat/300232674,http://vocab.getty.edu/aat/term/1000506033-nl,schuiten
http://vocab.getty.edu/aat/300212742,http://vocab.getty.edu/aat/term/1000502829-nl,Venetiaanse gondels
http://vocab.getty.edu/aat/300212868,http://vocab.getty.edu/aat/term/1000212868-nl,sampans
http://vocab.getty.edu/aat/300212875,http://vocab.getty.edu/aat/term/1000212875-nl,sharpies
http://vocab.getty.edu/aat/300232681,http://vocab.getty.edu/aat/term/1000506041-nl,deadrise boten
http://vocab.getty.edu/aat/300232779,http://vocab.getty.edu/aat/term/1000232779-nl,development class boats
http://vocab.getty.edu/aat/300232778,http://vocab.getty.edu/aat/term/1000232778-nl,one-designs
http://vocab.getty.edu/aat/300232770,http://vocab.getty.edu/aat/term/1000232770-nl,bassboats
http://vocab.getty.edu/aat/300232771,http://vocab.getty.edu/aat/term/1000643309-nl,gidsboten
http://vocab.getty.edu/aat/300232775,http://vocab.getty.edu/aat/term/1000506158-nl,sportvissers (boten)
http://vocab.getty.edu/aat/300254591,http://vocab.getty.edu/aat/term/1000509595-nl,vissersschoeners
http://vocab.getty.edu/aat/300252728,http://vocab.getty.edu/aat/term/1000509221-nl,Cape Cod catboten
http://vocab.getty.edu/aat/300255648,http://vocab.getty.edu/aat/term/1000509808-nl,Friendshipsloepen
http://vocab.getty.edu/aat/300255674,http://vocab.getty.edu/aat/term/1000255674-nl,Muscongus Bay sloops
http://vocab.getty.edu/aat/300255698,http://vocab.getty.edu/aat/term/1000509816-nl,Woods Hole sprietzeilboten
http://vocab.getty.edu/aat/300232735,http://vocab.getty.edu/aat/term/1000232735-nl,dredging vessels
http://vocab.getty.edu/aat/300232739,http://vocab.getty.edu/aat/term/1000506100-nl,hoekwantschepen
http://vocab.getty.edu/aat/300232744,http://vocab.getty.edu/aat/term/1000506110-nl,schepen die met netten vissen
http://vocab.getty.edu/aat/300254607,http://vocab.getty.edu/aat/term/1000254607-nl,sponge boats
http://vocab.getty.edu/aat/300232750,http://vocab.getty.edu/aat/term/1000232750-nl,trapping vessels
http://vocab.getty.edu/aat/300232789,http://vocab.getty.edu/aat/term/1000506180-nl,bulkcarriers
http://vocab.getty.edu/aat/300232794,http://vocab.getty.edu/aat/term/1000506186-nl,containerschepen
http://vocab.getty.edu/aat/300212785,http://vocab.getty.edu/aat/term/1000502855-nl,lichters
http://vocab.getty.edu/aat/300233277,http://vocab.getty.edu/aat/term/1000506485-nl,roroschepen
http://vocab.getty.edu/aat/300233279,http://vocab.getty.edu/aat/term/1000506493-nl,slavenschepen
http://vocab.getty.edu/aat/300216586,http://vocab.getty.edu/aat/term/1000216586-nl,tankers
http://vocab.getty.edu/aat/300232802,http://vocab.getty.edu/aat/term/1000506192-nl,cruiseschepen
http://vocab.getty.edu/aat/300212730,http://vocab.getty.edu/aat/term/1000502806-nl,excursieboten
http://vocab.getty.edu/aat/300212791,http://vocab.getty.edu/aat/term/1000502865-nl,oceaanboten
http://vocab.getty.edu/aat/300232791,http://vocab.getty.edu/aat/term/1000506184-nl,autoveerboten
http://vocab.getty.edu/aat/300232819,http://vocab.getty.edu/aat/term/1000506218-nl,paardenboten
http://vocab.getty.edu/aat/300232817,http://vocab.getty.edu/aat/term/1000506216-nl,troepentransportschepen
http://vocab.getty.edu/aat/300232832,http://vocab.getty.edu/aat/term/1000506234-nl,liburniae
http://vocab.getty.edu/aat/300232829,http://vocab.getty.edu/aat/term/1000506230-nl,mijnenleggers
http://vocab.getty.edu/aat/300219882,http://vocab.getty.edu/aat/term/1000503982-nl,mijnenvegers
http://vocab.getty.edu/aat/300232834,http://vocab.getty.edu/aat/term/1000506236-nl,torpedoboten
http://vocab.getty.edu/aat/300233229,http://vocab.getty.edu/aat/term/1000506477-nl,patrouilleschepen
http://vocab.getty.edu/aat/300212608,http://vocab.getty.edu/aat/term/1000502704-nl,vliegdekschepen
http://vocab.getty.edu/aat/300073922,http://vocab.getty.edu/aat/term/1000488730-nl,slagschepen
http://vocab.getty.edu/aat/300232839,http://vocab.getty.edu/aat/term/1000506244-nl,bombardeerschepen
http://vocab.getty.edu/aat/300212609,http://vocab.getty.edu/aat/term/1000502712-nl,slagkruisers
http://vocab.getty.edu/aat/300212610,http://vocab.getty.edu/aat/term/1000502714-nl,torpedobootjagers
http://vocab.getty.edu/aat/300232843,http://vocab.getty.edu/aat/term/1000506248-nl,dromonen
http://vocab.getty.edu/aat/300212611,http://vocab.getty.edu/aat/term/1000502718-nl,fregatten
http://vocab.getty.edu/aat/300232845,http://vocab.getty.edu/aat/term/1000506250-nl,kanonneerboten
http://vocab.getty.edu/aat/300233561,http://vocab.getty.edu/aat/term/1000506585-nl,linieschepen
http://vocab.getty.edu/aat/300233283,http://vocab.getty.edu/aat/term/1000506497-nl,korvetten
http://vocab.getty.edu/aat/300232847,http://vocab.getty.edu/aat/term/1000506254-nl,gevechtsschepen voor onder het wateroppervlak
http://vocab.getty.edu/aat/300255102,http://vocab.getty.edu/aat/term/1000509711-nl,reddingsbakken
http://vocab.getty.edu/aat/300253205,http://vocab.getty.edu/aat/term/1000253205-nl,surfboats
http://vocab.getty.edu/aat/300232890,http://vocab.getty.edu/aat/term/1000506294-nl,officierssloepen
http://vocab.getty.edu/aat/300235579,http://vocab.getty.edu/aat/term/1000611919-nl,marinesloepen
http://vocab.getty.edu/aat/300212708,http://vocab.getty.edu/aat/term/1000502794-nl,dinghy's
http://vocab.getty.edu/aat/300232892,http://vocab.getty.edu/aat/term/1000506296-nl,gieken (bijboten)
http://vocab.getty.edu/aat/300232893,http://vocab.getty.edu/aat/term/1000506298-nl,jollen (kleine bijboten)
http://vocab.getty.edu/aat/300232895,http://vocab.getty.edu/aat/term/1000506302-nl,motorsloepen
http://vocab.getty.edu/aat/300232894,http://vocab.getty.edu/aat/term/1000506300-nl,barkassen
http://vocab.getty.edu/aat/300235577,http://vocab.getty.edu/aat/term/1000507063-nl,pinassen (bijboten)
http://vocab.getty.edu/aat/300232896,http://vocab.getty.edu/aat/term/1000611876-nl,visserssloepen
http://vocab.getty.edu/aat/300232897,http://vocab.getty.edu/aat/term/1000232897-nl,yawls (ships' boats)
http://vocab.getty.edu/aat/300262609,http://vocab.getty.edu/aat/term/1000510900-nl,opgeblazen dierenhuiden
http://vocab.getty.edu/aat/300212835,http://vocab.getty.edu/aat/term/1000502895-nl,vlotten
http://vocab.getty.edu/aat/300212780,http://vocab.getty.edu/aat/term/1000502843-nl,draagvleugelboten
http://vocab.getty.edu/aat/300232677,http://vocab.getty.edu/aat/term/1000506035-nl,hydroplanen
http://vocab.getty.edu/aat/300212634,http://vocab.getty.edu/aat/term/1000502742-nl,bathyscafen
http://vocab.getty.edu/aat/300254337,http://vocab.getty.edu/aat/term/1000509536-nl,Hudson River-ijsboten
http://vocab.getty.edu/aat/300232936,http://vocab.getty.edu/aat/term/1000232936-nl,periaguas
http://vocab.getty.edu/aat/300125456,http://vocab.getty.edu/aat/term/1000491397-nl,galeien (vaartuigen)
http://vocab.getty.edu/aat/300232958,http://vocab.getty.edu/aat/term/1000506370-nl,roeiboten
http://vocab.getty.edu/aat/300212878,http://vocab.getty.edu/aat/term/1000502923-nl,wedstrijdroeiboten
http://vocab.getty.edu/aat/300232961,http://vocab.getty.edu/aat/term/1000506374-nl,triakontoroi
http://vocab.getty.edu/aat/300232982,http://vocab.getty.edu/aat/term/1000506393-nl,gasturbineschepen
http://vocab.getty.edu/aat/300124118,http://vocab.getty.edu/aat/term/1000491326-nl,stoomboten
http://vocab.getty.edu/aat/300132256,http://vocab.getty.edu/aat/term/1000492049-nl,stoomschepen
http://vocab.getty.edu/aat/300213048,http://vocab.getty.edu/aat/term/1000503042-nl,motorboten
http://vocab.getty.edu/aat/300232997,http://vocab.getty.edu/aat/term/1000506413-nl,raderstoomschepen met zijraderen
http://vocab.getty.edu/aat/300232998,http://vocab.getty.edu/aat/term/1000506415-nl,hekwielers
http://vocab.getty.edu/aat/300233005,http://vocab.getty.edu/aat/term/1000506420-nl,boten met buitenboordmotoren
http://vocab.getty.edu/aat/300253198,http://vocab.getty.edu/aat/term/1000253198-nl,Kingston lobsterboats
http://vocab.getty.edu/aat/300233022,http://vocab.getty.edu/aat/term/1000506430-nl,catboten
http://vocab.getty.edu/aat/300233025,http://vocab.getty.edu/aat/term/1000506432-nl,kotters (zeilvaartuigen)
http://vocab.getty.edu/aat/300212707,http://vocab.getty.edu/aat/term/1000212707-nl,dhows
http://vocab.getty.edu/aat/300254330,http://vocab.getty.edu/aat/term/1000254330-nl,knockabouts
http://vocab.getty.edu/aat/300233036,http://vocab.getty.edu/aat/term/1000506444-nl,bijlanders
http://vocab.getty.edu/aat/300233027,http://vocab.getty.edu/aat/term/1000506434-nl,feloeken
http://vocab.getty.edu/aat/300212782,http://vocab.getty.edu/aat/term/1000502849-nl,jonken
http://vocab.getty.edu/aat/300212980,http://vocab.getty.edu/aat/term/1000503000-nl,kitsen (vaartuigen met gaffeltuig)
http://vocab.getty.edu/aat/300212979,http://vocab.getty.edu/aat/term/1000502998-nl,sloepen (zeilvaartuigen)
http://vocab.getty.edu/aat/300212982,http://vocab.getty.edu/aat/term/1000212982-nl,yawls (zeilvaartuigen)
http://vocab.getty.edu/aat/300212871,http://vocab.getty.edu/aat/term/1000502917-nl,schoeners
http://vocab.getty.edu/aat/300233040,http://vocab.getty.edu/aat/term/1000506448-nl,vierkant getuigde vaartuigen: tweemasters
http://vocab.getty.edu/aat/300210995,http://vocab.getty.edu/aat/term/1000502063-nl,anorthoklaas
http://vocab.getty.edu/aat/300011089,http://vocab.getty.edu/aat/term/1000469993-nl,microklien
http://vocab.getty.edu/aat/300210991,http://vocab.getty.edu/aat/term/1000502060-nl,sanidien
http://vocab.getty.edu/aat/300209712,http://vocab.getty.edu/aat/term/1000501374-nl,kiezelspaat
http://vocab.getty.edu/aat/300011143,http://vocab.getty.edu/aat/term/1000470031-nl,vuursteen (materiaal)
http://vocab.getty.edu/aat/300264998,http://vocab.getty.edu/aat/term/1000305618-nl,segment cups
http://vocab.getty.edu/aat/300210834,http://vocab.getty.edu/aat/term/1000210834-nl,Rennzeuge
http://vocab.getty.edu/aat/300210833,http://vocab.getty.edu/aat/term/1000210833-nl,Stechzeuge
http://vocab.getty.edu/aat/300207112,http://vocab.getty.edu/aat/term/1000500980-nl,steekspelharnassen
http://vocab.getty.edu/aat/300210837,http://vocab.getty.edu/aat/term/1000502010-nl,schuttingharnassen
http://vocab.getty.edu/aat/300156034,http://vocab.getty.edu/aat/term/1000493645-nl,trolleybussystemen
http://vocab.getty.edu/aat/300008597,http://vocab.getty.edu/aat/term/1000469026-nl,kabelspoorbanen
http://vocab.getty.edu/aat/300008594,http://vocab.getty.edu/aat/term/1000469024-nl,tandradspoorwegen
http://vocab.getty.edu/aat/300155943,http://vocab.getty.edu/aat/term/1000493640-nl,tramsystemen
http://vocab.getty.edu/aat/300008588,http://vocab.getty.edu/aat/term/1000469020-nl,tramlijnen
http://vocab.getty.edu/aat/300008577,http://vocab.getty.edu/aat/term/1000469018-nl,metro's
http://vocab.getty.edu/aat/300033988,http://vocab.getty.edu/aat/term/1000033988-nl,elevation oblique drawings
http://vocab.getty.edu/aat/300034043,http://vocab.getty.edu/aat/term/1000480836-nl,axonometrisch planimetrische tekeningen
http://vocab.getty.edu/aat/300100175,http://vocab.getty.edu/aat/term/1000489714-nl,buitenaanzichten
http://vocab.getty.edu/aat/300100171,http://vocab.getty.edu/aat/term/1000489712-nl,binnenaanzichten
http://vocab.getty.edu/aat/300140152,http://vocab.getty.edu/aat/term/1000493258-nl,uitgeslagen tekeningen
http://vocab.getty.edu/aat/300034092,http://vocab.getty.edu/aat/term/1000480844-nl,fragmentopstanden
http://vocab.getty.edu/aat/300072985,http://vocab.getty.edu/aat/term/1000488658-nl,doorsneden: buiten- en binnenaanzichten
http://vocab.getty.edu/aat/300136687,http://vocab.getty.edu/aat/term/1000492791-nl,scheepsaanzichten
http://vocab.getty.edu/aat/300034121,http://vocab.getty.edu/aat/term/1000480852-nl,plattegronden van gebieden
http://vocab.getty.edu/aat/300034157,http://vocab.getty.edu/aat/term/1000480864-nl,bouwplattegronden
http://vocab.getty.edu/aat/300133185,http://vocab.getty.edu/aat/term/1000492321-nl,dekplannen
http://vocab.getty.edu/aat/300078912,http://vocab.getty.edu/aat/term/1000489172-nl,ichnografische plattegronden
http://vocab.getty.edu/aat/300034200,http://vocab.getty.edu/aat/term/1000480874-nl,situatietekeningen
http://vocab.getty.edu/aat/300076275,http://vocab.getty.edu/aat/term/1000488844-nl,masterplannen (orthogonale tekeningen)
http://vocab.getty.edu/aat/300034115,http://vocab.getty.edu/aat/term/1000480850-nl,deelplannen
http://vocab.getty.edu/aat/300068132,http://vocab.getty.edu/aat/term/1000488099-nl,bodemprofielen
http://vocab.getty.edu/aat/300034243,http://vocab.getty.edu/aat/term/1000480894-nl,opengewerkte doorsneden
http://vocab.getty.edu/aat/300034254,http://vocab.getty.edu/aat/term/1000480898-nl,dwarsdoorsneden
http://vocab.getty.edu/aat/300034264,http://vocab.getty.edu/aat/term/1000480904-nl,halve doorsneden
http://vocab.getty.edu/aat/300034249,http://vocab.getty.edu/aat/term/1000480896-nl,langsdoorsneden
http://vocab.getty.edu/aat/300034256,http://vocab.getty.edu/aat/term/1000480900-nl,schuine doorsneden
http://vocab.getty.edu/aat/300034258,http://vocab.getty.edu/aat/term/1000610496-nl,"verschoven doorsnedes
"
http://vocab.getty.edu/aat/300034260,http://vocab.getty.edu/aat/term/1000480902-nl,fragmentdoorsneden
http://vocab.getty.edu/aat/300034231,http://vocab.getty.edu/aat/term/1000480890-nl,uitgelichte details
http://vocab.getty.edu/aat/300034239,http://vocab.getty.edu/aat/term/1000480892-nl,gedraaide doorsneden
http://vocab.getty.edu/aat/300072984,http://vocab.getty.edu/aat/term/1000488654-nl,vogelvluchten (tekeningen)
http://vocab.getty.edu/aat/300263976,http://vocab.getty.edu/aat/term/1000512485-nl,schuinperspectieftekeningen
http://vocab.getty.edu/aat/300034319,http://vocab.getty.edu/aat/term/1000480913-nl,één-puntsperspectieven
http://vocab.getty.edu/aat/300263979,http://vocab.getty.edu/aat/term/1000512488-nl,parallelperspectieftekeningen
http://vocab.getty.edu/aat/300034311,http://vocab.getty.edu/aat/term/1000480911-nl,drie-puntsperspectieven
http://vocab.getty.edu/aat/300034309,http://vocab.getty.edu/aat/term/1000480910-nl,twee-puntsperspectief (beeldmateriaal)
